age	male	risk_cons	risk_cons_uci	risk_cons_lci	risk_respiratory	risk_respiratory_uci	risk_respiratory_lci	risk_cf	risk_cf_uci	risk_cf_lci	risk_asthmacat_2	risk_asthmacat_2_uci	risk_asthmacat_2_lci	risk_asthmacat_3	risk_asthmacat_3_uci	risk_asthmacat_3_lci	risk_cardiac	risk_cardiac_uci	risk_cardiac_lci	risk_diabcat_2	risk_diabcat_2_uci	risk_diabcat_2_lci	risk_diabcat_3	risk_diabcat_3_uci	risk_diabcat_3_lci	risk_diabcat_4	risk_diabcat_4_uci	risk_diabcat_4_lci	risk_hypertension	risk_hypertension_uci	risk_hypertension_lci	risk_af	risk_af_uci	risk_af_lci	risk_dvt_pe	risk_dvt_pe_uci	risk_dvt_pe_lci	risk_pad	risk_pad_uci	risk_pad_lci	risk_cancerExhaem_2	risk_cancerExhaem_2_uci	risk_cancerExhaem_2_lci	risk_cancerExhaem_3	risk_cancerExhaem_3_uci	risk_cancerExhaem_3_lci	risk_cancerExhaem_4	risk_cancerExhaem_4_uci	risk_cancerExhaem_4_lci	risk_cancerHaem_2	risk_cancerHaem_2_uci	risk_cancerHaem_2_lci	risk_cancerHaem_3	risk_cancerHaem_3_uci	risk_cancerHaem_3_lci	risk_cancerHaem_4	risk_cancerHaem_4_uci	risk_cancerHaem_4_lci	risk_liver	risk_liver_uci	risk_liver_lci	risk_stroke	risk_stroke_uci	risk_stroke_lci	risk_dementia	risk_dementia_uci	risk_dementia_lci	risk_tia	risk_tia_uci	risk_tia_lci	risk_neuro	risk_neuro_uci	risk_neuro_lci	risk_kidneyfn_2	risk_kidneyfn_2_uci	risk_kidneyfn_2_lci	risk_kidneyfn_3	risk_kidneyfn_3_uci	risk_kidneyfn_3_lci	risk_transplant	risk_transplant_uci	risk_transplant_lci	risk_dialysis	risk_dialysis_uci	risk_dialysis_lci	risk_spleen	risk_spleen_uci	risk_spleen_lci	risk_autoimmune	risk_autoimmune_uci	risk_autoimmune_lci	risk_ibd	risk_ibd_uci	risk_ibd_lci	risk_immunosuppression	risk_immunosuppression_uci	risk_immunosuppression_lci	risk_smi	risk_smi_uci	risk_smi_lci	risk_ldr	risk_ldr_uci	risk_ldr_lci	risk_ds	risk_ds_uci	risk_ds_lci	p50	p70	p80	p90
28	1	.0001895	.0002985	.0001202	.0003015	.0005339	.0001703	.0004213	.0018247	.0000972	.0002349	.0003738	.0001476	.0007207	.0012873	.0004034	.00037	.0006163	.0002221	.0003694	.0006149	.0002218	.0004956	.0008222	.0002987	.0004015	.0006908	.0002334	.0002338	.0003801	.0001438	.0001733	.0003238	.0000927	.00039	.0006823	.0002229	.0001695	.0004631	.000062	.0005929	.0017592	.0001998	.0006033	.0012766	.000285	.0002014	.0004809	.0000843	.0010794	.0046728	.000249	.0007528	.002038	.0002779	.0004105	.0009789	.0001721	.0004474	.0008054	.0002484	.0002701	.000533	.0001369	.0003032	.0010319	.000089	.0001839	.0004578	.0000739	.000408	.0007687	.0002165	.0002199	.000491	.0000985	.0010262	.0022515	.0004675	.0001622	.0003734	.0000705	.000339	.0007926	.000145	.0002957	.000872	.0001003	.0002196	.0003687	.0001308	.0002935	.0005336	.0001614	.0007317	.0017442	.0003069	.000237	.0004215	.0001333	.0003214	.0005683	.0001818	.0005009	.0012372	.0002028	.0001951	.0003246	.0004548	.0007539
29	1	.0001933	.0003048	.0001226	.0003077	.0005452	.0001736	.0004299	.0018626	.0000992	.0002397	.0003819	.0001504	.0007354	.0013145	.0004114	.0003776	.0006294	.0002265	.0003769	.0006279	.0002263	.0005057	.0008396	.0003046	.0004097	.0007053	.0002379	.0002386	.0003881	.0001467	.0001769	.0003306	.0000946	.000398	.0006966	.0002273	.0001729	.0004728	.0000632	.000605	.0017956	.0002038	.0006156	.0013032	.0002908	.0002055	.0004909	.000086	.0011014	.0047693	.000254	.0007682	.0020803	.0002835	.0004189	.0009992	.0001756	.0004565	.0008223	.0002534	.0002756	.0005443	.0001396	.0003094	.0010534	.0000908	.0001876	.0004673	.0000753	.0004163	.0007848	.0002208	.0002244	.0005013	.0001004	.0010471	.0022985	.0004769	.0001655	.0003812	.0000719	.000346	.0008092	.0001479	.0003017	.0008901	.0001022	.0002241	.0003765	.0001334	.0002995	.0005448	.0001646	.0007467	.0017807	.000313	.0002419	.0004303	.0001359	.000328	.0005804	.0001854	.0005112	.0012627	.0002069	.0001951	.0003246	.0004548	.0007539
30	1	.0001975	.0003118	.0001252	.0003144	.0005576	.0001773	.0004392	.0019039	.0001013	.0002449	.0003906	.0001535	.0007514	.0013442	.00042	.0003858	.0006437	.0002312	.0003851	.0006421	.000231	.0005167	.0008587	.0003109	.0004186	.0007213	.0002429	.0002438	.000397	.0001497	.0001807	.000338	.0000966	.0004066	.0007123	.0002321	.0001767	.0004833	.0000646	.0006182	.0018355	.0002081	.000629	.0013323	.0002969	.00021	.0005019	.0000879	.0011254	.0048744	.0002595	.0007849	.0021265	.0002896	.000428	.0010214	.0001794	.0004664	.0008408	.0002587	.0002816	.0005565	.0001425	.0003161	.0010768	.0000928	.0001917	.0004777	.0000769	.0004254	.0008024	.0002255	.0002293	.0005125	.0001026	.0010699	.00235	.000487	.0001691	.0003896	.0000734	.0003535	.0008273	.000151	.0003083	.0009099	.0001044	.000229	.000385	.0001361	.000306	.0005571	.0001681	.0007629	.0018206	.0003196	.0002471	.0004401	.0001388	.0003351	.0005937	.0001892	.0005223	.0012907	.0002113	.0001951	.0003246	.0004548	.0007539
31	1	.0002021	.0003195	.0001279	.0003217	.0005711	.0001812	.0004494	.0019491	.0001036	.0002506	.0004004	.0001569	.0007689	.0013769	.0004293	.0003948	.0006595	.0002363	.0003941	.0006577	.0002361	.0005287	.0008795	.0003178	.0004283	.0007387	.0002484	.0002495	.0004066	.0001531	.0001849	.0003462	.0000988	.0004161	.0007296	.0002373	.0001808	.0004948	.000066	.0006326	.0018791	.0002128	.0006436	.0013642	.0003036	.0002149	.0005139	.0000898	.0011515	.0049894	.0002654	.0008031	.0021771	.0002962	.000438	.0010458	.0001834	.0004773	.0008612	.0002645	.0002882	.0005699	.0001457	.0003235	.0011023	.0000949	.0001962	.0004892	.0000787	.0004353	.0008218	.0002305	.0002346	.0005248	.0001049	.0010948	.0024064	.0004979	.0001731	.000399	.000075	.0003617	.0008472	.0001544	.0003154	.0009315	.0001068	.0002343	.0003943	.0001392	.0003131	.0005705	.0001718	.0007807	.0018644	.0003268	.0002529	.0004507	.0001419	.0003429	.0006082	.0001934	.0005345	.0013214	.0002161	.0001951	.0003246	.0004548	.0007539
32	1	.0002072	.0003279	.0001309	.0003297	.000586	.0001855	.0004606	.0019987	.0001061	.0002569	.000411	.0001605	.0007881	.0014127	.0004396	.0004046	.0006768	.0002419	.0004039	.0006748	.0002417	.0005419	.0009024	.0003254	.000439	.0007579	.0002543	.0002557	.0004172	.0001567	.0001895	.0003552	.0001011	.0004265	.0007485	.0002429	.0001853	.0005075	.0000677	.0006484	.001927	.0002181	.0006597	.0013993	.000311	.0002202	.000527	.000092	.0011803	.0051157	.0002719	.0008232	.0022327	.0003034	.0004489	.0010726	.0001878	.0004892	.0008835	.0002708	.0002954	.0005847	.0001492	.0003315	.0011303	.0000972	.0002011	.0005017	.0000806	.0004461	.000843	.000236	.0002405	.0005382	.0001074	.0011221	.0024683	.0005099	.0001774	.0004092	.0000769	.0003708	.0008689	.0001582	.0003233	.0009553	.0001094	.0002401	.0004046	.0001425	.000321	.0005853	.000176	.0008001	.0019125	.0003347	.0002592	.0004624	.0001453	.0003515	.0006242	.0001979	.0005478	.0013552	.0002214	.0001951	.0003246	.0004548	.0007539
33	1	.0002127	.0003371	.0001342	.0003386	.0006024	.0001903	.000473	.0020533	.0001089	.0002637	.0004226	.0001646	.0008092	.0014521	.0004509	.0004155	.0006958	.0002481	.0004147	.0006936	.000248	.0005565	.0009276	.0003338	.0004508	.000779	.0002609	.0002626	.0004289	.0001608	.0001946	.000365	.0001038	.0004379	.0007693	.0002493	.0001903	.0005214	.0000694	.0006658	.0019796	.0002238	.0006774	.0014377	.0003191	.0002261	.0005414	.0000944	.0012119	.0052546	.0002791	.0008453	.0022938	.0003114	.000461	.0011021	.0001928	.0005023	.000908	.0002779	.0003033	.0006009	.0001531	.0003404	.0011612	.0000998	.0002065	.0005155	.0000827	.0004581	.0008664	.0002422	.0002469	.0005531	.0001103	.0011522	.0025364	.0005232	.0001821	.0004205	.0000789	.0003807	.0008928	.0001623	.000332	.0009814	.0001123	.0002466	.0004159	.0001462	.0003296	.0006016	.0001805	.0008216	.0019652	.0003434	.0002661	.0004753	.000149	.0003609	.0006417	.000203	.0005625	.0013922	.0002272	.0001951	.0003246	.0004548	.0007539
34	1	.0002189	.0003472	.000138	.0003484	.0006203	.0001956	.0004867	.0021136	.000112	.0002714	.0004354	.0001692	.0008326	.0014953	.0004635	.0004275	.0007166	.000255	.0004267	.0007142	.0002549	.0005726	.0009551	.0003432	.0004639	.0008021	.0002682	.0002702	.0004416	.0001652	.0002002	.0003759	.0001067	.0004506	.0007921	.0002563	.0001958	.0005367	.0000714	.000685	.0020376	.0002302	.000697	.0014801	.0003281	.0002327	.0005573	.0000971	.001247	.0054077	.0002871	.0008697	.002361	.0003202	.0004743	.0011345	.0001982	.0005168	.0009349	.0002857	.0003121	.0006187	.0001574	.0003503	.0011951	.0001026	.0002124	.0005307	.0000851	.0004713	.000892	.000249	.0002541	.0005694	.0001134	.0011855	.0026113	.000538	.0001874	.0004328	.0000811	.0003917	.0009192	.0001669	.0003416	.0010102	.0001155	.0002537	.0004283	.0001503	.0003391	.0006195	.0001856	.0008454	.0020233	.000353	.0002738	.0004894	.0001532	.0003714	.000661	.0002086	.0005788	.0014331	.0002337	.0001951	.0003246	.0004548	.0007539
35	1	.0002257	.0003583	.0001422	.0003592	.00064	.0002016	.0005019	.0021802	.0001155	.0002798	.0004494	.0001743	.0008586	.0015429	.0004777	.0004408	.0007395	.0002628	.00044	.0007368	.0002628	.0005904	.0009853	.0003538	.0004783	.0008275	.0002764	.0002786	.0004556	.0001704	.0002065	.0003878	.00011	.0004646	.0008172	.0002641	.0002019	.0005537	.0000736	.0007064	.0021016	.0002373	.0007187	.0015268	.0003383	.0002399	.0005749	.0001001	.0012858	.005577	.0002959	.0008968	.0024353	.0003301	.0004891	.0011703	.0002043	.000533	.0009645	.0002944	.0003218	.0006383	.0001622	.0003612	.0012326	.0001058	.0002191	.0005474	.0000876	.000486	.0009203	.0002567	.000262	.0005874	.0001169	.0012225	.002694	.0005545	.0001933	.0004465	.0000836	.0004039	.0009483	.000172	.0003522	.001042	.000119	.0002616	.0004418	.0001549	.0003497	.0006391	.0001913	.0008717	.0020875	.0003639	.0002824	.0005049	.0001579	.0003829	.0006821	.000215	.0005968	.0014782	.0002409	.0001951	.0003246	.0004548	.0007539
36	1	.0002333	.0003706	.0001469	.0003713	.0006617	.0002084	.0005188	.0022541	.0001193	.0002893	.0004647	.00018	.0008875	.0015954	.0004936	.0004557	.0007646	.0002715	.0004548	.0007616	.0002716	.0006103	.0010186	.0003656	.0004944	.0008555	.0002857	.000288	.000471	.000176	.0002134	.000401	.0001136	.0004802	.0008448	.000273	.0002087	.0005724	.0000761	.0007301	.0021725	.0002453	.0007429	.0015783	.0003496	.000248	.0005943	.0001035	.0013291	.0057647	.0003059	.000927	.0025175	.0003412	.0005055	.0012099	.0002112	.0005509	.0009971	.0003043	.0003326	.00066	.0001677	.0003734	.001274	.0001094	.0002264	.000566	.0000906	.0005024	.0009515	.0002652	.0002708	.0006073	.0001208	.0012636	.0027853	.000573	.0001998	.0004616	.0000864	.0004175	.0009804	.0001778	.0003641	.0010772	.000123	.0002704	.0004569	.0001601	.0003614	.0006608	.0001976	.000901	.0021584	.000376	.0002919	.0005221	.0001632	.0003958	.0007055	.0002221	.0006169	.0015281	.000249	.0001951	.0003246	.0004548	.0007539
37	1	.0002418	.000384	.0001522	.0003848	.0006857	.0002159	.0005376	.0023362	.0001236	.0002998	.0004818	.0001865	.0009197	.0016536	.0005114	.0004722	.0007924	.0002814	.0004714	.0007891	.0002815	.0006324	.0010554	.0003789	.0005124	.0008864	.0002961	.0002984	.000488	.0001824	.0002212	.0004155	.0001177	.0004977	.0008755	.0002829	.0002163	.0005932	.0000789	.0007566	.0022513	.0002542	.0007698	.0016355	.0003623	.000257	.0006158	.0001072	.0013773	.0059733	.000317	.0009606	.0026088	.0003536	.0005239	.0012538	.0002189	.0005709	.0010332	.0003154	.0003447	.000684	.0001737	.0003869	.0013201	.0001134	.0002347	.0005866	.0000939	.0005206	.0009862	.0002748	.0002807	.0006293	.0001252	.0013094	.0028867	.0005937	.000207	.0004785	.0000896	.0004327	.001016	.0001842	.0003773	.0011163	.0001275	.0002802	.0004734	.0001659	.0003746	.0006849	.0002048	.0009337	.0022371	.0003896	.0003025	.000541	.0001691	.0004102	.0007313	.0002301	.0006393	.0015836	.000258	.0001951	.0003246	.0004548	.0007539
38	1	.0002513	.0003991	.0001582	.0003999	.0007123	.0002245	.0005586	.0024278	.0001284	.0003115	.0005007	.0001938	.0009557	.0017182	.0005315	.0004907	.0008233	.0002924	.0004898	.0008196	.0002927	.0006572	.0010962	.0003939	.0005324	.0009208	.0003079	.0003101	.0005069	.0001897	.0002299	.0004317	.0001224	.0005172	.0009095	.000294	.0002248	.0006165	.000082	.0007863	.0023391	.0002642	.0008	.0016991	.0003766	.0002671	.0006398	.0001115	.0014312	.006206	.0003294	.0009983	.0027105	.0003675	.0005444	.0013028	.0002275	.0005932	.0010734	.0003278	.0003582	.0007107	.0001805	.0004021	.0013714	.0001178	.0002438	.0006095	.0000976	.000541	.0010246	.0002856	.0002916	.0006539	.0001301	.0013607	.0029996	.000617	.0002151	.0004972	.000093	.0004496	.0010557	.0001915	.0003921	.00116	.0001325	.0002912	.0004919	.0001724	.0003892	.0007117	.0002128	.0009703	.0023248	.0004048	.0003143	.0005621	.0001758	.0004263	.0007601	.000239	.0006643	.0016454	.0002681	.0001951	.0003246	.0004548	.0007539
