age	male	risk_cons	risk_cons_uci	risk_cons_lci	risk_respiratory	risk_respiratory_uci	risk_respiratory_lci	risk_cf	risk_cf_uci	risk_cf_lci	risk_asthmacat_2	risk_asthmacat_2_uci	risk_asthmacat_2_lci	risk_asthmacat_3	risk_asthmacat_3_uci	risk_asthmacat_3_lci	risk_cardiac	risk_cardiac_uci	risk_cardiac_lci	risk_diabcat_2	risk_diabcat_2_uci	risk_diabcat_2_lci	risk_diabcat_3	risk_diabcat_3_uci	risk_diabcat_3_lci	risk_diabcat_4	risk_diabcat_4_uci	risk_diabcat_4_lci	risk_hypertension	risk_hypertension_uci	risk_hypertension_lci	risk_af	risk_af_uci	risk_af_lci	risk_dvt_pe	risk_dvt_pe_uci	risk_dvt_pe_lci	risk_pad	risk_pad_uci	risk_pad_lci	risk_cancerExhaem_2	risk_cancerExhaem_2_uci	risk_cancerExhaem_2_lci	risk_cancerExhaem_3	risk_cancerExhaem_3_uci	risk_cancerExhaem_3_lci	risk_cancerExhaem_4	risk_cancerExhaem_4_uci	risk_cancerExhaem_4_lci	risk_cancerHaem_2	risk_cancerHaem_2_uci	risk_cancerHaem_2_lci	risk_cancerHaem_3	risk_cancerHaem_3_uci	risk_cancerHaem_3_lci	risk_cancerHaem_4	risk_cancerHaem_4_uci	risk_cancerHaem_4_lci	risk_liver	risk_liver_uci	risk_liver_lci	risk_stroke	risk_stroke_uci	risk_stroke_lci	risk_dementia	risk_dementia_uci	risk_dementia_lci	risk_tia	risk_tia_uci	risk_tia_lci	risk_neuro	risk_neuro_uci	risk_neuro_lci	risk_kidneyfn_2	risk_kidneyfn_2_uci	risk_kidneyfn_2_lci	risk_kidneyfn_3	risk_kidneyfn_3_uci	risk_kidneyfn_3_lci	risk_transplant	risk_transplant_uci	risk_transplant_lci	risk_dialysis	risk_dialysis_uci	risk_dialysis_lci	risk_spleen	risk_spleen_uci	risk_spleen_lci	risk_autoimmune	risk_autoimmune_uci	risk_autoimmune_lci	risk_ibd	risk_ibd_uci	risk_ibd_lci	risk_immunosuppression	risk_immunosuppression_uci	risk_immunosuppression_lci	risk_smi	risk_smi_uci	risk_smi_lci	risk_ldr	risk_ldr_uci	risk_ldr_lci	risk_ds	risk_ds_uci	risk_ds_lci	p50	p70	p80	p90
39	1	.0004752	.0006703	.0003368	.0010647	.001612	.0007032	.000548	.0023097	.0001299	.0005241	.0007479	.0003672	.0009925	.0016112	.0006114	.000678	.0010052	.0004573	.0007927	.0011643	.0005397	.0014143	.0020624	.0009698	.0013699	.00205	.0009152	.0006413	.0009229	.0004455	.0006654	.0010363	.0004273	.0011176	.0016858	.0007408	.0009784	.0017126	.0005589	.0029529	.0053345	.0016337	.0008044	.0015966	.0004052	.0005779	.0010811	.0003089	.0059963	.0120037	.0029909	.0017261	.0039155	.0007604	.0008854	.0017529	.0004471	.001303	.001991	.0008527	.0007372	.0012116	.0004485	.0005801	.0014935	.0002252	.0004989	.0009479	.0002625	.0012954	.0020177	.0008315	.0008363	.0014011	.0004992	.0031805	.0055242	.0018302	.0003239	.0006005	.0001747	.0006483	.0012104	.0003472	.0016781	.0029643	.0009497	.0006052	.0008929	.0004102	.0008435	.0013109	.0005427	.0024016	.0043328	.0013306	.0008477	.0012754	.0005634	.0013247	.0019876	.0008828	.0011815	.0021936	.0006362	.0002993	.0004648	.0006457	.0010544
40	1	.000507	.0007151	.0003594	.001136	.0017194	.0007504	.0005847	.0024645	.0001386	.0005592	.0007979	.0003918	.001059	.0017189	.0006524	.0007234	.0010723	.000488	.0008458	.0012416	.0005761	.001509	.0021996	.0010352	.0014616	.0021864	.0009769	.0006842	.0009842	.0004756	.00071	.0011054	.000456	.0011924	.0017981	.0007907	.0010439	.001827	.0005964	.0031504	.0056896	.0017435	.0008582	.0017032	.0004324	.0006166	.0011533	.0003297	.0063968	.0128	.0031916	.0018416	.004177	.0008114	.0009447	.00187	.0004771	.0013903	.0021236	.00091	.0007865	.0012925	.0004786	.0006189	.0015931	.0002404	.0005323	.0010113	.0002801	.0013821	.0021526	.0008873	.0008923	.0014946	.0005327	.0033932	.0058935	.0019526	.0003456	.0006406	.0001864	.0006917	.0012913	.0003705	.0017904	.0031622	.0010135	.0006457	.0009525	.0004377	.0009	.0013986	.0005791	.0025623	.0046225	.0014197	.0009044	.0013606	.0006012	.0014134	.0021207	.0009418	.0012606	.0023403	.0006789	.0002993	.0004648	.0006457	.0010544
41	1	.0005402	.0007622	.0003829	.0012104	.0018321	.0007996	.0006231	.0026263	.0001477	.0005958	.0008506	.0004174	.0011284	.0018319	.0006949	.0007708	.0011427	.0005199	.0009012	.0013228	.000614	.0016079	.0023435	.001103	.0015573	.0023295	.0010409	.0007291	.0010485	.0005069	.0007565	.001178	.0004858	.0012705	.0019159	.0008425	.0011123	.001947	.0006354	.0033566	.0060615	.0018576	.0009145	.0018148	.0004607	.0006571	.001229	.0003513	.0068147	.0136333	.0034005	.0019622	.0044506	.0008645	.0010066	.0019928	.0005083	.0014813	.0022628	.0009696	.0008381	.0013775	.0005098	.0006595	.0016972	.0002562	.0005671	.0010778	.0002984	.0014726	.0022942	.0009452	.0009508	.0015927	.0005676	.0036152	.0062809	.0020797	.0003682	.0006828	.0001985	.0007371	.0013761	.0003948	.0019077	.0033696	.0010797	.000688	.0010151	.0004663	.000959	.0014906	.0006169	.00273	.0049262	.0015122	.0009637	.0014501	.0006404	.0015059	.0022606	.0010031	.0013432	.002494	.0007232	.0002993	.0004648	.0006457	.0010544
42	1	.0005738	.0008101	.0004063	.0012855	.0019465	.0008489	.0006617	.00279	.0001568	.0006328	.0009042	.0004429	.0011984	.0019467	.0007377	.0008187	.0012143	.0005519	.0009572	.0014053	.000652	.0017076	.0024899	.001171	.0016539	.0024749	.0011051	.0007743	.001114	.0005382	.0008035	.0012518	.0005157	.0013494	.0020357	.0008943	.0011813	.0020688	.0006745	.0035647	.0064385	.0019723	.0009712	.0019279	.0004892	.0006978	.0013057	.0003729	.0072363	.014477	.0036104	.0020839	.0047277	.0009179	.0010691	.0021172	.0005397	.0015732	.0024042	.0010293	.0008901	.0014638	.0005412	.0007004	.0018026	.0002721	.0006024	.0011451	.0003168	.001564	.002438	.0010031	.0010098	.0016922	.0006025	.0038393	.0066738	.0022073	.0003911	.0007256	.0002108	.0007828	.0014622	.0004191	.002026	.0035801	.0011462	.0007307	.0010788	.000495	.0010185	.0015841	.0006548	.0028993	.0052341	.0016052	.0010235	.0015411	.0006797	.0015994	.0024029	.0010644	.0014266	.00265	.0007678	.0002993	.0004648	.0006457	.0010544
43	1	.0006062	.0008569	.0004289	.0013582	.0020579	.0008963	.0006992	.0029488	.0001656	.0006686	.0009565	.0004674	.0012662	.0020584	.0007787	.000865	.001284	.0005827	.0010113	.0014856	.0006884	.0018042	.0026324	.0012364	.0017475	.0026165	.0011669	.0008181	.0011776	.0005683	.000849	.0013235	.0005445	.0014257	.0021524	.0009443	.0012482	.0021871	.0007122	.0037661	.0068048	.0020829	.0010262	.0020378	.0005167	.0007373	.0013802	.0003938	.0076444	.0152963	.0038129	.0022017	.0049966	.0009694	.0011295	.0022382	.0005699	.0016622	.002542	.0010868	.0009405	.0015477	.0005714	.0007401	.0019048	.0002874	.0006364	.0012106	.0003346	.0016525	.0025781	.001059	.001067	.001789	.0006362	.0040562	.0070559	.0023302	.0004132	.0007672	.0002225	.0008271	.0015458	.0004425	.0021406	.0037848	.0012103	.0007721	.0011408	.0005226	.0010761	.0016752	.0006912	.0030632	.0055335	.0016948	.0010814	.0016299	.0007175	.0016898	.0025416	.0011234	.0015073	.0028016	.0008107	.0002993	.0004648	.0006457	.0010544
44	1	.000636	.0008999	.0004495	.0014249	.00216	.0009399	.0007335	.0030947	.0001737	.0007015	.0010045	.0004898	.0013284	.002161	.0008164	.0009075	.001348	.0006109	.001061	.0015593	.0007219	.0018928	.0027632	.0012964	.0018333	.0027466	.0012235	.0008583	.001236	.000596	.0008907	.0013894	.0005709	.0014957	.0022596	.00099	.0013095	.0022958	.0007468	.0039508	.0071409	.0021843	.0010766	.0021386	.0005418	.0007736	.0014486	.000413	.0080186	.016048	.0039984	.0023098	.0052433	.0010167	.001185	.0023493	.0005976	.0017438	.0026686	.0011394	.0009866	.0016248	.0005991	.0007764	.0019987	.0003015	.0006677	.0012707	.0003508	.0017336	.0027068	.0011101	.0011194	.0018778	.0006672	.0042551	.0074066	.002443	.0004335	.0008056	.0002333	.0008678	.0016229	.0004639	.0022457	.0039728	.0012689	.00081	.0011978	.0005478	.001129	.0017589	.0007246	.0032135	.0058081	.0017769	.0011345	.0017114	.000752	.0017728	.0026692	.0011773	.0015813	.0029409	.00085	.0002993	.0004648	.0006457	.0010544
45	1	.0006613	.0009362	.0004671	.0014815	.0022458	.0009772	.0007627	.0032183	.0001805	.0007293	.0010451	.000509	.0013811	.0022478	.0008485	.0009436	.0014018	.0006351	.0011032	.0016214	.0007505	.0019679	.0028733	.0013477	.0019061	.0028562	.0012718	.0008924	.0012851	.0006197	.0009261	.001445	.0005934	.0015551	.00235	.001029	.0013615	.0023875	.0007762	.0041075	.0074244	.0022708	.0011194	.0022237	.0005633	.0008043	.0015063	.0004294	.0083359	.0166833	.0041563	.0024015	.0054517	.001057	.0012321	.0024433	.0006211	.0018131	.0027753	.0011843	.0010258	.0016897	.0006227	.0008073	.002078	.0003135	.0006942	.0013213	.0003647	.0018024	.0028154	.0011538	.0011638	.0019526	.0006936	.0044239	.0077024	.002539	.0004508	.000838	.0002425	.0009022	.001688	.0004821	.0023349	.0041318	.0013189	.0008422	.0012459	.0005693	.0011738	.0018295	.000753	.003341	.0060398	.001847	.0011796	.0017803	.0007815	.0018432	.0027769	.0012233	.0016441	.0030587	.0008834	.0002993	.0004648	.0006457	.0010544
46	1	.0006801	.0009627	.0004804	.0015236	.0023083	.0010056	.0007844	.00331	.0001857	.0007501	.0010748	.0005234	.0014204	.0023113	.0008727	.0009704	.0014409	.0006534	.0011345	.0016665	.0007723	.0020239	.0029535	.0013866	.0019602	.0029364	.0013084	.0009178	.0013207	.0006378	.0009524	.0014857	.0006105	.0015994	.0024161	.0010586	.0014002	.0024548	.0007985	.0042242	.0076324	.0023361	.0011512	.0022863	.0005795	.0008272	.0015487	.0004417	.0085721	.0171515	.0042749	.0024698	.0056052	.0010872	.0012671	.0025126	.0006388	.0018646	.0028534	.0012183	.001055	.0017374	.0006406	.0008302	.0021366	.0003225	.000714	.0013584	.0003752	.0018537	.0028948	.0011868	.0011969	.0020073	.0007136	.0045495	.0079192	.0026117	.0004636	.0008619	.0002493	.0009279	.0017362	.0004958	.0024012	.0042489	.0013565	.0008662	.001281	.0005856	.0012072	.0018812	.0007746	.0034359	.0062098	.0018999	.0012131	.0018307	.0008038	.0018956	.0028559	.001258	.0016908	.0031453	.0009086	.0002993	.0004648	.0006457	.0010544
47	1	.0006905	.0009769	.0004881	.001547	.0023414	.001022	.0007964	.0033607	.0001885	.0007616	.0010908	.0005317	.0014422	.0023458	.0008865	.0009853	.0014616	.0006641	.0011519	.0016906	.0007848	.0020549	.0029963	.0014091	.0019903	.0029795	.0013293	.0009319	.0013394	.0006483	.000967	.0015075	.0006202	.0016239	.0024517	.0010754	.0014217	.0024911	.0008112	.0042888	.0077447	.0023732	.0011689	.0023202	.0005887	.0008398	.0015715	.0004488	.008703	.0174071	.0043417	.0025076	.0056885	.0011044	.0012865	.0025505	.0006488	.0018932	.0028955	.0012376	.0010712	.0017631	.0006507	.000843	.0021687	.0003275	.0007249	.0013784	.0003812	.0018821	.0029375	.0012057	.0012153	.0020366	.0007251	.0046191	.0080357	.0026532	.0004707	.0008751	.0002531	.0009421	.0017628	.0005034	.002438	.0043127	.0013776	.0008794	.0012999	.000595	.0012257	.001909	.0007868	.0034885	.0063013	.0019301	.0012317	.0018579	.0008165	.0019247	.0028988	.0012777	.0017167	.0031925	.0009228	.0002993	.0004648	.0006457	.0010544
48	1	.0006908	.0009775	.0004882	.0015477	.0023416	.0010229	.0007968	.0033629	.0001886	.0007619	.0010916	.0005318	.0014429	.0023472	.0008868	.0009857	.0014618	.0006647	.0011525	.0016912	.0007853	.0020559	.0029973	.0014099	.0019912	.0029811	.0013298	.0009323	.0013396	.0006489	.0009674	.0015082	.0006205	.0016246	.002453	.0010759	.0014224	.0024921	.0008116	.0042908	.0077472	.0023746	.0011694	.0023211	.000589	.0008402	.001572	.0004491	.0087071	.0174178	.0043431	.0025088	.0056904	.0011051	.0012872	.0025522	.000649	.0018941	.0028972	.0012381	.0010717	.0017638	.0006511	.0008434	.0021697	.0003277	.0007253	.0013787	.0003815	.001883	.0029388	.0012063	.0012159	.0020369	.0007256	.0046213	.0080379	.002655	.0004709	.0008758	.0002532	.0009426	.0017645	.0005034	.0024392	.0043157	.001378	.0008799	.0013006	.0005952	.0012263	.00191	.0007872	.0034902	.0063032	.0019314	.0012323	.0018591	.0008168	.0019256	.0029011	.0012779	.0017175	.0031943	.0009232	.0002993	.0004648	.0006457	.0010544
49	1	.0006798	.0009652	.0004787	.0015229	.0023093	.0010042	.000784	.0033122	.0001854	.0007497	.0010778	.0005215	.0014197	.0023153	.0008704	.0009699	.0014418	.0006524	.001134	.0016689	.0007705	.0020229	.0029579	.0013832	.0019593	.0029421	.0013046	.0009173	.0013217	.0006367	.0009519	.0014878	.000609	.0015986	.0024207	.0010555	.0013995	.0024567	.0007971	.0042221	.0076368	.0023324	.0011506	.0022873	.0005786	.0008268	.0015491	.0004411	.0085679	.0171719	.0042657	.0024686	.005606	.0010861	.0012665	.0025159	.0006374	.0018637	.0028589	.0012148	.0010545	.0017394	.0006392	.0008298	.0021377	.000322	.0007136	.0013583	.0003749	.0018528	.0028988	.001184	.0011963	.002008	.0007127	.0045472	.0079229	.0026079	.0004634	.0008637	.0002486	.0009274	.0017405	.0004941	.0024	.0042561	.0013528	.0008657	.0012835	.0005839	.0012066	.0018842	.0007726	.0034342	.0062124	.0018973	.0012126	.0018346	.0008014	.0018947	.0028635	.0012535	.00169	.0031491	.0009066	.0002993	.0004648	.0006457	.0010544
50	1	.0006565	.0009425	.0004573	.0014709	.0022496	.0009616	.0007572	.0032083	.0001785	.0007241	.0010521	.0004983	.0013712	.002254	.000834	.0009368	.0014052	.0006245	.0010953	.0016277	.000737	.0019538	.0028854	.0013229	.0018924	.0028691	.001248	.000886	.0012893	.0006088	.0009194	.0014492	.0005832	.001544	.00236	.00101	.0013517	.0023885	.0007648	.0040781	.0074229	.0022388	.0011113	.0022212	.0005559	.0007985	.0015049	.0004237	.0082764	.0166848	.0040967	.0023843	.0054389	.0010443	.0012233	.0024441	.000612	.0018001	.0027864	.0011627	.0010185	.0016925	.0006128	.0008015	.0020735	.0003097	.0006893	.001319	.0003601	.0017895	.0028232	.0011341	.0011555	.0019528	.0006836	.0043922	.0077017	.002503	.0004475	.0008397	.0002385	.0008958	.0016924	.000474	.0023181	.0041395	.0012977	.0008362	.0012517	.0005586	.0011654	.0018353	.0007399	.0033171	.0060368	.0018215	.0011711	.0017884	.0007669	.00183	.0027921	.0011992	.0016323	.0030603	.0008703	.0002993	.0004648	.0006457	.0010544
