age	male	risk_cons	risk_cons_uci	risk_cons_lci	risk_respiratory	risk_respiratory_uci	risk_respiratory_lci	risk_cf	risk_cf_uci	risk_cf_lci	risk_asthmacat_2	risk_asthmacat_2_uci	risk_asthmacat_2_lci	risk_asthmacat_3	risk_asthmacat_3_uci	risk_asthmacat_3_lci	risk_cardiac	risk_cardiac_uci	risk_cardiac_lci	risk_diabcat_2	risk_diabcat_2_uci	risk_diabcat_2_lci	risk_diabcat_3	risk_diabcat_3_uci	risk_diabcat_3_lci	risk_diabcat_4	risk_diabcat_4_uci	risk_diabcat_4_lci	risk_hypertension	risk_hypertension_uci	risk_hypertension_lci	risk_af	risk_af_uci	risk_af_lci	risk_dvt_pe	risk_dvt_pe_uci	risk_dvt_pe_lci	risk_pad	risk_pad_uci	risk_pad_lci	risk_cancerExhaem_2	risk_cancerExhaem_2_uci	risk_cancerExhaem_2_lci	risk_cancerExhaem_3	risk_cancerExhaem_3_uci	risk_cancerExhaem_3_lci	risk_cancerExhaem_4	risk_cancerExhaem_4_uci	risk_cancerExhaem_4_lci	risk_cancerHaem_2	risk_cancerHaem_2_uci	risk_cancerHaem_2_lci	risk_cancerHaem_3	risk_cancerHaem_3_uci	risk_cancerHaem_3_lci	risk_cancerHaem_4	risk_cancerHaem_4_uci	risk_cancerHaem_4_lci	risk_liver	risk_liver_uci	risk_liver_lci	risk_stroke	risk_stroke_uci	risk_stroke_lci	risk_dementia	risk_dementia_uci	risk_dementia_lci	risk_tia	risk_tia_uci	risk_tia_lci	risk_neuro	risk_neuro_uci	risk_neuro_lci	risk_kidneyfn_2	risk_kidneyfn_2_uci	risk_kidneyfn_2_lci	risk_kidneyfn_3	risk_kidneyfn_3_uci	risk_kidneyfn_3_lci	risk_transplant	risk_transplant_uci	risk_transplant_lci	risk_dialysis	risk_dialysis_uci	risk_dialysis_lci	risk_spleen	risk_spleen_uci	risk_spleen_lci	risk_autoimmune	risk_autoimmune_uci	risk_autoimmune_lci	risk_ibd	risk_ibd_uci	risk_ibd_lci	risk_immunosuppression	risk_immunosuppression_uci	risk_immunosuppression_lci	risk_smi	risk_smi_uci	risk_smi_lci	risk_ldr	risk_ldr_uci	risk_ldr_lci	risk_ds	risk_ds_uci	risk_ds_lci	p50	p70	p80	p90
38	1	.0000643	.0001754	.0000236	.0001482	.0005085	.0000432	1.13e-13		0	.0000467	.0001397	.0000156	.0001045	.0005058	.0000216	.0000947	.0003049	.0000294	.0001722	.0005336	.0000556	.0002227	.0006959	.0000713	.0003286	.0010585	.000102	.0000756	.0002238	.0000255	.0000689	.0002871	.0000165	.0001988	.0006445	.0000613	.0002045	.0008638	.0000484	.0013663	.0052178	.0003573	.0003609	.0016559	.0000786	.0003317	.0012585	.0000874	.0012428	.0074564	.0002066	.000694	.0040171	.0001197	.0002483	.0013737	.0000448	.0002327	.000778	.0000696	.0001911	.0007149	.000051	.0005919	.0023458	.0001493	.0000471	.000291	7.63e-06	.0001906	.0006835	.0000531	.0001618	.0006726	.0000389	.000777	.0034415	.0001752	.0000189	.0001304	2.74e-06	.0000634	.0003601	.0000111	7.86e-14		0	.0000461	.0001686	.0000126	.0001198	.0004801	.0000299	.0003586	.0020652	.0000622	.0000965	.0003467	.0000268	.0003257	.0010428	.0001017	.0003557	.0014941	.0000846	9.55e-06	.0000223	.0000352	.0000663
39	1	.000074	.0002006	.0000273	.0001704	.0005817	.0000499	1.30e-13		0	.0000537	.0001599	.000018	.0001202	.0005797	.0000249	.0001089	.0003489	.000034	.000198	.0006097	.0000643	.0002561	.0007954	.0000824	.0003778	.0012097	.000118	.0000869	.0002558	.0000295	.0000792	.0003288	.0000191	.0002286	.0007371	.0000709	.0002351	.0009894	.0000558	.0015711	.0059696	.0004128	.0004151	.0018958	.0000908	.0003814	.0014407	.0001009	.0014291	.0085335	.0002386	.000798	.0046019	.0001382	.0002855	.0015743	.0000517	.0002676	.0008898	.0000805	.0002197	.0008186	.0000589	.0006807	.0026822	.0001726	.0000542	.0003338	8.82e-06	.0002192	.0007826	.0000613	.000186	.0007701	.0000449	.0008935	.003944	.0002022	.0000218	.0001495	3.16e-06	.0000729	.0004127	.0000129	9.05e-14		0	.000053	.000193	.0000145	.0001378	.0005499	.0000345	.0004124	.0023704	.0000716	.0001109	.000397	.000031	.0003746	.0011941	.0001175	.0004091	.0017102	.0000978	9.55e-06	.0000223	.0000352	.0000663
40	1	.0000848	.0002283	.0000315	.0001953	.0006627	.0000576	1.49e-13		0	.0000615	.0001823	.0000207	.0001378	.0006617	.0000287	.0001248	.0003974	.0000392	.0002269	.0006936	.0000743	.0002935	.0009053	.0000951	.000433	.0013766	.0001361	.0000996	.000291	.0000341	.0000908	.0003751	.000022	.0002619	.0008395	.0000817	.0002695	.0011287	.0000643	.0018004	.0068021	.0004756	.0004757	.0021616	.0001046	.0004371	.0016427	.0001162	.0016376	.009726	.0002748	.0009145	.005251	.000159	.0003272	.0017974	.0000595	.0003067	.0010135	.0000927	.0002518	.0009333	.0000679	.0007801	.0030537	.0001991	.0000621	.0003815	.0000101	.0002512	.0008925	.0000707	.0002132	.0008781	.0000517	.0010239	.0045025	.0002325	.0000249	.0001708	3.64e-06	.0000836	.0004711	.0000148	1.04e-13		0	.0000607	.00022	.0000167	.0001579	.0006275	.0000398	.0004726	.0027105	.0000823	.0001271	.0004528	.0000357	.0004293	.0013618	.0001352	.0004688	.00195	.0001127	9.55e-06	.0000223	.0000352	.0000663
41	1	.0000968	.0002593	.0000361	.0002229	.0007526	.000066	1.70e-13		0	.0000702	.0002072	.0000238	.0001572	.000753	.0000328	.0001424	.0004515	.0000449	.000259	.0007867	.0000852	.000335	.0010273	.0001092	.0004942	.0015618	.0001563	.0001137	.0003301	.0000392	.0001036	.0004265	.0000252	.0002989	.0009534	.0000937	.0003075	.0012835	.0000737	.0020545	.007727	.0005451	.0005429	.0024568	.0001199	.0004988	.0018674	.0001332	.0018688	.0110472	.0003149	.0010437	.0059715	.000182	.0003734	.0020455	.0000681	.00035	.0011511	.0001064	.0002874	.001061	.0000778	.0008902	.0034654	.0002285	.0000709	.0004346	.0000116	.0002866	.0010149	.0000809	.0002433	.000998	.0000593	.0011685	.0051242	.0002661	.0000285	.0001946	4.17e-06	.0000954	.0005361	.000017	1.18e-13		0	.0000693	.00025	.0000192	.0001802	.0007138	.0000455	.0005393	.003089	.0000941	.0001451	.000515	.0000409	.0004899	.0015485	.0001549	.000535	.0022167	.000129	9.55e-06	.0000223	.0000352	.0000663
42	1	.0001099	.000294	.0000411	.0002531	.0008525	.0000752	1.93e-13		0	.0000797	.000235	.0000271	.0001785	.0008544	.0000373	.0001617	.0005116	.0000511	.0002941	.0008901	.0000972	.0003804	.0011631	.0001244	.0005612	.0017678	.000178	.0001291	.0003737	.0000446	.0001177	.0004836	.0000286	.0003395	.0010802	.0001066	.0003492	.0014553	.0000837	.0023327	.0087532	.0006202	.0006164	.0027838	.0001364	.0005664	.002117	.0001515	.0021218	.0125062	.0003585	.001185	.006768	.000207	.000424	.0023205	.0000774	.0003974	.0013043	.0001211	.0003263	.0012029	.0000885	.0010109	.0039215	.0002603	.0000805	.0004933	.0000132	.0003255	.001151	.000092	.0002763	.0011309	.0000675	.0013268	.0058144	.0003023	.0000323	.0002209	4.71e-06	.0001083	.000608	.0000193	1.34e-13		0	.0000787	.0002833	.0000219	.0002047	.0008098	.0000517	.0006124	.003508	.0001068	.0001647	.0005842	.0000464	.0005563	.0017568	.0001761	.0006076	.002513	.0001468	9.55e-06	.0000223	.0000352	.0000663
43	1	.0001241	.0003324	.0000463	.0002858	.0009623	.0000849	2.18e-13		0	.00009	.0002657	.0000305	.0002016	.0009655	.0000421	.0001825	.0005778	.0000576	.000332	.0010041	.0001097	.0004294	.0013127	.0001404	.0006335	.0019946	.0002011	.0001457	.0004216	.0000504	.0001328	.0005463	.0000323	.0003832	.0012199	.0001203	.0003942	.0016439	.0000945	.002633	.0098794	.0006999	.0006959	.0031422	.000154	.0006394	.0023912	.0001709	.002395	.014101	.0004048	.0013377	.0076388	.0002337	.0004787	.0026221	.0000873	.0004486	.0014731	.0001366	.0003684	.0013589	.0000998	.0011411	.0044222	.0002941	.0000909	.0005575	.0000148	.0003674	.0013008	.0001038	.0003119	.0012767	.0000762	.0014977	.0065717	.0003406	.0000365	.0002497	5.30e-06	.0001223	.0006869	.0000218	1.52e-13		0	.0000888	.00032	.0000247	.000231	.0009153	.0000583	.0006913	.0039659	.0001203	.000186	.0006605	.0000523	.000628	.0019869	.0001984	.0006859	.0028386	.0001656	9.55e-06	.0000223	.0000352	.0000663
44	1	.0001391	.0003738	.0000517	.0003204	.0010802	.000095	2.44e-13		0	.0001009	.0002989	.000034	.000226	.0010849	.0000471	.0002047	.0006492	.0000645	.0003723	.0011268	.000123	.0004815	.0014738	.0001573	.0007103	.0022392	.0002252	.0001634	.0004734	.0000564	.0001489	.0006138	.0000361	.0004297	.0013707	.0001346	.000442	.0018465	.0001057	.0029521	.0110884	.0007836	.0007803	.0035267	.0001724	.000717	.0026856	.0001913	.0026853	.0158114	.0004535	.0014999	.0085712	.0002617	.0005367	.0029461	.0000977	.0005031	.0016552	.0001528	.0004131	.0015268	.0001117	.0012795	.0049608	.0003296	.0001019	.0006263	.0000166	.000412	.0014621	.0001161	.0003497	.0014331	.0000853	.0016793	.0073848	.0003811	.0000409	.0002807	5.96e-06	.0001371	.0007719	.0000244	1.70e-13		0	.0000996	.0003596	.0000276	.0002591	.0010289	.0000652	.0007752	.0044547	.0001347	.0002085	.0007427	.0000585	.0007042	.0022355	.0002217	.000769	.0031887	.0001853	9.55e-06	.0000223	.0000352	.0000663
45	1	.0001548	.0004171	.0000575	.0003566	.0012028	.0001057	2.72e-13		0	.0001123	.0003335	.0000378	.0002515	.0012094	.0000523	.0002278	.0007234	.0000717	.0004143	.0012544	.0001368	.0005359	.0016413	.0001749	.0007905	.0024942	.0002503	.0001818	.0005271	.0000627	.0001658	.000684	.0000402	.0004782	.0015278	.0001496	.0004919	.0020575	.0001175	.0032848	.012344	.0008712	.0008683	.0039268	.0001918	.0007979	.0029914	.0002127	.002988	.0175966	.0005043	.0016691	.009541	.000291	.0005973	.0032843	.0001085	.0005599	.0018452	.0001698	.0004597	.0017017	.0001241	.0014238	.0055227	.0003665	.0001135	.0006977	.0000184	.0004585	.0016299	.0001289	.0003892	.0015957	.0000949	.0018687	.0082303	.0004233	.0000455	.000313	6.62e-06	.0001526	.0008608	.0000271	1.89e-13		0	.0001108	.0004009	.0000306	.0002883	.0011472	.0000724	.0008627	.0049603	.0001498	.0002321	.0008283	.000065	.0007836	.0024952	.0002459	.0008558	.0035536	.0002059	9.55e-06	.0000223	.0000352	.0000663
46	1	.0001708	.0004603	.0000634	.0003935	.0013248	.0001169	3.00e-13		0	.0001239	.0003683	.0000417	.0002776	.0013346	.0000577	.0002514	.0007974	.0000792	.0004572	.0013816	.0001512	.0005913	.0018083	.0001933	.0008723	.0027496	.0002766	.0002007	.0005806	.0000693	.0001829	.0007544	.0000443	.0005277	.0016852	.0001652	.0005429	.002269	.0001298	.0036244	.0135969	.0009626	.0009582	.0043281	.0002119	.0008805	.0032963	.000235	.0032969	.0194004	.0005565	.0018418	.0105146	.0003214	.0006591	.0036255	.0001197	.0006178	.0020355	.0001875	.0005073	.001877	.000137	.0015712	.006088	.0004048	.0001252	.0007691	.0000204	.000506	.0017976	.0001424	.0004295	.0017583	.0001049	.002062	.0090761	.0004672	.0000502	.0003457	7.27e-06	.0001684	.0009509	.0000298	2.09e-13		0	.0001223	.0004424	.0000338	.0003182	.0012655	.0000799	.000952	.0054629	.0001656	.0002561	.0009138	.0000718	.0008647	.0027558	.0002711	.0009444	.0039198	.0002273	9.55e-06	.0000223	.0000352	.0000663
47	1	.0001868	.0005017	.0000696	.0004303	.001442	.0001283	3.28e-13		0	.0001355	.0004018	.0000457	.0003035	.0014561	.0000632	.0002748	.0008686	.000087	.0004999	.0015037	.0001661	.0006465	.0019686	.0002123	.0009537	.0029964	.0003033	.0002194	.0006318	.0000762	.0002	.0008225	.0000486	.000577	.0018371	.0001811	.0005936	.0024736	.0001423	.0039622	.0148015	.0010564	.0010477	.0047168	.0002324	.0009627	.003589	.000258	.0036043	.0211694	.0006092	.0020137	.0114598	.0003524	.0007207	.0039583	.000131	.0006755	.0022194	.0002055	.0005546	.0020464	.0001503	.0017178	.0066385	.0004437	.0001369	.0008381	.0000224	.0005533	.0019588	.0001562	.0004696	.0019151	.0001151	.0022544	.0098917	.0005123	.0000549	.0003777	7.99e-06	.0001841	.0010393	.0000326	2.28e-13		0	.0001338	.0004827	.0000371	.0003479	.0013798	.0000877	.0010408	.0059431	.0001819	.00028	.0009962	.0000787	.0009455	.0030081	.000297	.0010326	.0042746	.0002491	9.55e-06	.0000223	.0000352	.0000663
48	1	.0002022	.0005414	.0000755	.0004657	.0015537	.0001395	3.55e-13		0	.0001467	.000434	.0000495	.0003285	.0015728	.0000685	.0002975	.0009368	.0000944	.0005411	.0016208	.0001805	.0006998	.002122	.0002307	.0010323	.0032349	.0003291	.0002375	.0006807	.0000829	.0002165	.0008879	.0000528	.0006245	.0019832	.0001966	.0006425	.0026697	.0001545	.0042879	.0159491	.0011479	.0011339	.0050893	.0002522	.001042	.003867	.0002805	.0039007	.0228881	.0006595	.0021794	.0123647	.0003825	.00078	.0042791	.000142	.0007311	.0023965	.0002229	.0006003	.002209	.0001631	.0018592	.0071725	.0004809	.0001482	.0009034	.0000243	.0005988	.0021125	.0001696	.0005083	.0020648	.0001251	.0024399	.0106679	.0005563	.0000594	.0004085	8.64e-06	.0001993	.0011253	.0000353	2.47e-13		0	.0001448	.0005217	.0000402	.0003765	.001489	.0000952	.0011265	.0063918	.0001981	.0003031	.0010749	.0000855	.0010233	.0032517	.0003218	.0011176	.004615	.0002703	9.55e-06	.0000223	.0000352	.0000663
49	1	.0002165	.0005837	.0000803	.0004986	.0016686	.000149	3.80e-13		0	.000157	.000468	.0000527	.0003517	.0016905	.0000731	.0003185	.0010077	.0001006	.0005792	.0017435	.0001923	.0007492	.0022822	.0002458	.0011051	.0034853	.0003501	.0002542	.0007321	.0000883	.0002318	.0009542	.0000563	.0006686	.0021358	.0002092	.0006878	.0028688	.0001647	.00459	.0171167	.0012252	.001214	.0054663	.0002692	.0011155	.0041488	.0002996	.0041755	.0246302	.0007018	.0023331	.0132673	.0004084	.0008351	.0046016	.0001513	.0007827	.0025808	.0002372	.0006427	.0023758	.0001737	.0019903	.0077265	.0005116	.0001586	.0009674	.000026	.0006411	.0022696	.000181	.0005442	.0022166	.0001335	.002612	.0114461	.000594	.0000636	.0004392	9.24e-06	.0002134	.0012125	.0000376	2.65e-13		0	.000155	.0005621	.0000427	.0004031	.0015999	.0001015	.001206	.0068254	.0002126	.0003245	.0011553	.0000911	.0010955	.0035061	.000342	.0011965	.0049611	.0002881	9.55e-06	.0000223	.0000352	.0000663
50	1	.000229	.0006393	.000082	.0005275	.0018119	.0001535	4.02e-13		0	.0001661	.0005115	.0000539	.0003721	.0018274	.0000757	.000337	.0010972	.0001035	.0006129	.001901	.0001975	.0007927	.0024867	.0002525	.0011692	.0038034	.0003591	.000269	.0007986	.0000906	.0002452	.0010335	.0000582	.0007074	.0023283	.0002148	.0007277	.003106	.0001704	.0048557	.0185305	.0012659	.0012844	.0059103	.0002786	.0011802	.0044898	.0003098	.0044173	.0266279	.0007259	.0024683	.0142928	.0004241	.0008835	.004971	.0001568	.0008281	.0028114	.0002438	.00068	.0025793	.0001792	.0021057	.0084027	.0005264	.0001678	.0010386	.0000271	.0006783	.0024619	.0001867	.0005758	.0023981	.0001382	.0027634	.0123572	.0006157	.0000673	.0004734	9.60e-06	.0002258	.0013129	.0000388	2.80e-13		0	.000164	.0006117	.0000439	.0004265	.0017326	.000105	.001276	.007306	.0002223	.0003433	.0012536	.000094	.0011591	.0038263	.0003508	.0012659	.0053736	.0002977	9.55e-06	.0000223	.0000352	.0000663
