age	male	risk_cons	risk_cons_uci	risk_cons_lci	risk_respiratory	risk_respiratory_uci	risk_respiratory_lci	risk_cf	risk_cf_uci	risk_cf_lci	risk_asthmacat_2	risk_asthmacat_2_uci	risk_asthmacat_2_lci	risk_asthmacat_3	risk_asthmacat_3_uci	risk_asthmacat_3_lci	risk_cardiac	risk_cardiac_uci	risk_cardiac_lci	risk_diabcat_2	risk_diabcat_2_uci	risk_diabcat_2_lci	risk_diabcat_3	risk_diabcat_3_uci	risk_diabcat_3_lci	risk_diabcat_4	risk_diabcat_4_uci	risk_diabcat_4_lci	risk_hypertension	risk_hypertension_uci	risk_hypertension_lci	risk_af	risk_af_uci	risk_af_lci	risk_dvt_pe	risk_dvt_pe_uci	risk_dvt_pe_lci	risk_pad	risk_pad_uci	risk_pad_lci	risk_cancerExhaem_2	risk_cancerExhaem_2_uci	risk_cancerExhaem_2_lci	risk_cancerExhaem_3	risk_cancerExhaem_3_uci	risk_cancerExhaem_3_lci	risk_cancerExhaem_4	risk_cancerExhaem_4_uci	risk_cancerExhaem_4_lci	risk_cancerHaem_2	risk_cancerHaem_2_uci	risk_cancerHaem_2_lci	risk_cancerHaem_3	risk_cancerHaem_3_uci	risk_cancerHaem_3_lci	risk_cancerHaem_4	risk_cancerHaem_4_uci	risk_cancerHaem_4_lci	risk_liver	risk_liver_uci	risk_liver_lci	risk_stroke	risk_stroke_uci	risk_stroke_lci	risk_dementia	risk_dementia_uci	risk_dementia_lci	risk_tia	risk_tia_uci	risk_tia_lci	risk_neuro	risk_neuro_uci	risk_neuro_lci	risk_kidneyfn_2	risk_kidneyfn_2_uci	risk_kidneyfn_2_lci	risk_kidneyfn_3	risk_kidneyfn_3_uci	risk_kidneyfn_3_lci	risk_transplant	risk_transplant_uci	risk_transplant_lci	risk_dialysis	risk_dialysis_uci	risk_dialysis_lci	risk_spleen	risk_spleen_uci	risk_spleen_lci	risk_autoimmune	risk_autoimmune_uci	risk_autoimmune_lci	risk_ibd	risk_ibd_uci	risk_ibd_lci	risk_immunosuppression	risk_immunosuppression_uci	risk_immunosuppression_lci	risk_smi	risk_smi_uci	risk_smi_lci	risk_ldr	risk_ldr_uci	risk_ldr_lci	risk_ds	risk_ds_uci	risk_ds_lci	p50	p70	p80	p90
38	0	.0000207	.0000685	6.26e-06	.0000628	.0002552	.0000154	4.20e-14		0	.0000447	.0001541	.000013	.0000801	.000344	.0000187	.0000302	.0001307	6.97e-06	.0000342	.0001391	8.40e-06	.0000764	.0002987	.0000195	.0000588	.0002701	.0000128	.0000333	.0001224	9.06e-06	2.74e-14		0	.0000387	.0001591	9.36e-06	.0001012	.0006859	.0000149	.000184	.0009541	.0000355	.0001576	.0006729	.0000369	.0000652	.0003156	.0000135	.0024605	.0132986	.0004532	.0001806	.0018392	.0000177	3.43e-14		0	.0001186	.0005378	.0000261	.0000105	.0000798	1.37e-06	1.70e-14		0	.000054	.0003736	7.81e-06	.0002129	.0007952	.000057	.000146	.0006161	.0000346	.000087	.0010507	7.21e-06	6.72e-06	.0000931	4.77e-07	.0000803	.0012187	5.30e-06	.0000801	.0008124	7.87e-06	.0000191	.0000793	4.59e-06	.0000129	.0001248	1.31e-06	.0000841	.0005946	.0000119	.0000563	.0002351	.0000135	.0000948	.0003749	.000024	.0001219	.0007451	.00002	6.39e-06	.0000123	.0000184	.0000331
39	0	.000023	.0000759	6.97e-06	.0000698	.0002823	.0000173	4.67e-14		0	.0000497	.0001708	.0000145	.0000891	.0003812	.0000208	.0000337	.0001448	7.81e-06	.000038	.000154	9.42e-06	.0000849	.0003307	.0000218	.0000654	.0002992	.0000143	.000037	.0001354	.0000101	3.05e-14		0	.000043	.0001763	.0000105	.0001126	.0007608	.0000166	.0002047	.0010569	.0000396	.0001754	.0007452	.0000412	.0000725	.0003495	.0000151	.0027372	.0147345	.000506	.0002009	.0020425	.0000197	3.82e-14		0	.0001319	.0005958	.0000292	.0000116	.0000885	1.55e-06	1.89e-14		0	.0000601	.0004145	8.70e-06	.0002369	.0008807	.0000637	.0001625	.0006824	.0000387	.0000968	.0011671	8.05e-06	7.47e-06	.0001035	5.36e-07	.0000894	.0013522	5.90e-06	.0000891	.0009013	8.82e-06	.0000213	.0000879	5.19e-06	.0000143	.0001385	1.49e-06	.0000936	.0006599	.0000133	.0000626	.0002602	.000015	.0001055	.0004156	.0000268	.0001356	.0008265	.0000222	6.39e-06	.0000123	.0000184	.0000331
40	0	.0000257	.0000843	7.81e-06	.0000779	.0003132	.0000194	5.22e-14		0	.0000555	.0001897	.0000162	.0000994	.0004237	.0000233	.0000375	.0001609	8.76e-06	.0000424	.0001708	.0000106	.0000947	.000367	.0000244	.0000729	.0003322	.000016	.0000413	.0001501	.0000113	3.40e-14		0	.000048	.0001959	.0000117	.0001255	.0008461	.0000186	.0002283	.0011738	.0000443	.0001956	.0008274	.0000462	.0000809	.000388	.0000169	.0030519	.0163674	.0005659	.000224	.0022742	.0000221	4.26e-14		0	.0001471	.0006617	.0000327	.000013	.0000985	1.73e-06	2.11e-14		0	.000067	.000461	9.78e-06	.0002642	.0009779	.0000713	.0001812	.0007578	.0000433	.000108	.0013001	8.94e-06	8.34e-06	.0001153	5.96e-07	.0000996	.0015034	6.62e-06	.0000993	.0010026	9.83e-06	.0000237	.0000976	5.78e-06	.000016	.000154	1.67e-06	.0001044	.0007345	.0000148	.0000698	.0002888	.0000169	.0001176	.0004621	.0000299	.0001512	.0009195	.0000249	6.39e-06	.0000123	.0000184	.0000331
41	0	.0000286	.0000936	8.70e-06	.0000867	.0003473	.0000216	5.81e-14		0	.0000617	.0002109	.0000181	.0001106	.0004709	.000026	.0000418	.0001788	9.78e-06	.0000472	.0001894	.0000117	.0001054	.0004075	.0000272	.0000812	.0003688	.0000179	.0000459	.0001664	.0000127	3.79e-14		0	.0000534	.0002176	.0000131	.0001397	.0009408	.0000207	.000254	.0013033	.0000495	.0002176	.0009184	.0000516	.00009	.0004306	.0000188	.0033957	.0181757	.0006306	.0002493	.0025301	.0000246	4.74e-14		0	.0001637	.0007349	.0000365	.0000144	.0001094	1.91e-06	2.34e-14		0	.0000746	.0005126	.0000108	.000294	.0010862	.0000796	.0002016	.0008413	.0000483	.0001202	.0014472	9.95e-06	9.28e-06	.0001283	6.56e-07	.0001109	.0016695	7.33e-06	.0001105	.0011143	.000011	.0000264	.0001085	6.44e-06	.0000178	.0001712	1.85e-06	.0001162	.0008172	.0000165	.0000777	.0003206	.0000188	.0001309	.0005137	.0000334	.0001683	.0010227	.0000277	6.39e-06	.0000123	.0000184	.0000331
42	0	.0000315	.0001037	9.60e-06	.0000957	.0003834	.0000239	6.41e-14		0	.0000682	.0002335	.0000199	.0001221	.0005209	.0000286	.0000461	.0001978	.0000108	.0000521	.0002091	.000013	.0001165	.0004504	.0000301	.0000897	.0004076	.0000197	.0000507	.0001836	.000014	4.17e-14		0	.000059	.0002406	.0000144	.0001543	.0010408	.0000229	.0002806	.0014403	.0000547	.0002404	.0010148	.0000569	.0000994	.0004758	.0000208	.0037505	.0200838	.0006956	.0002754	.0027987	.0000271	5.24e-14		0	.0001808	.0008124	.0000402	.0000159	.000121	2.09e-06	2.59e-14		0	.0000824	.0005668	.000012	.0003248	.0012015	.0000877	.0002227	.0009297	.0000533	.0001328	.0016019	.000011	.0000102	.000142	7.15e-07	.0001225	.001843	8.11e-06	.0001221	.0012317	.0000121	.0000292	.00012	7.09e-06	.0000196	.0001894	2.03e-06	.0001283	.0009049	.0000182	.0000858	.0003542	.0000208	.0001446	.0005687	.0000368	.0001859	.0011319	.0000305	6.39e-06	.0000123	.0000184	.0000331
43	0	.0000344	.0001135	.0000104	.0001044	.0004189	.000026	6.99e-14		0	.0000744	.0002559	.0000216	.0001332	.0005704	.0000311	.0000503	.0002165	.0000117	.0000569	.0002285	.0000141	.000127	.0004928	.0000327	.0000978	.0004458	.0000215	.0000553	.0002007	.0000153	4.56e-14		0	.0000643	.0002634	.0000157	.0001683	.0011392	.0000249	.0003061	.0015749	.0000595	.0002622	.0011092	.000062	.0001085	.0005202	.0000226	.0040904	.0219551	.0007564	.0003004	.0030602	.0000294	5.71e-14		0	.0001973	.0008889	.0000437	.0000174	.0001323	2.26e-06	2.83e-14		0	.0000899	.0006199	.0000131	.0003543	.0013156	.0000954	.0002429	.0010163	.0000581	.0001448	.001753	.000012	.0000112	.0001556	7.75e-07	.0001336	.0020117	8.88e-06	.0001332	.0013463	.0000132	.0000318	.0001314	7.69e-06	.0000214	.0002071	2.21e-06	.00014	.0009914	.0000197	.0000936	.0003875	.0000226	.0001578	.0006233	.0000399	.0002028	.0012394	.0000331	6.39e-06	.0000123	.0000184	.0000331
44	0	.0000369	.0001224	.0000111	.0001119	.0004498	.0000278	7.49e-14		0	.0000797	.0002757	.000023	.0001428	.0006138	.0000332	.0000539	.0002328	.0000125	.0000609	.0002456	.0000151	.0001361	.0005299	.0000349	.0001048	.0004793	.0000229	.0000593	.0002155	.0000163	4.88e-14		0	.0000689	.0002834	.0000167	.0001803	.0012258	.0000265	.000328	.0016924	.0000635	.000281	.0011911	.0000663	.0001162	.000559	.0000241	.004382	.0235862	.0008077	.0003218	.0032865	.0000315	6.12e-14		0	.0002114	.0009558	.0000467	.0000186	.0001422	2.44e-06	3.03e-14		0	.0000963	.000666	.0000139	.0003796	.0014157	.0001017	.0002603	.0010916	.000062	.0001552	.0018846	.0000128	.000012	.0001674	8.34e-07	.0001432	.0021581	9.48e-06	.0001427	.0014461	.0000141	.0000341	.0001414	8.23e-06	.0000229	.0002225	2.38e-06	.00015	.0010679	.000021	.0001003	.0004169	.0000241	.000169	.0006716	.0000426	.0002173	.0013337	.0000354	6.39e-06	.0000123	.0000184	.0000331
45	0	.0000386	.0001286	.0000116	.0001171	.0004713	.0000291	7.84e-14		0	.0000834	.0002897	.000024	.0001494	.0006445	.0000346	.0000565	.0002443	.0000131	.0000638	.0002574	.0000158	.0001425	.0005558	.0000365	.0001097	.0005029	.000024	.0000621	.0002257	.000017	5.12e-14		0	.0000721	.0002974	.0000175	.0001888	.001288	.0000277	.0003433	.0017748	.0000664	.0002942	.0012471	.0000694	.0001217	.0005862	.0000253	.0045872	.0247279	.0008439	.0003369	.0034435	.0000329	6.41e-14		0	.0002213	.001003	.0000488	.0000195	.000149	2.56e-06	3.18e-14		0	.0001008	.0006982	.0000145	.0003974	.001486	.0001062	.0002725	.0011432	.0000649	.0001624	.0019772	.0000134	.0000125	.0001759	8.94e-07	.0001499	.0022614	9.89e-06	.0001494	.0015163	.0000147	.0000357	.0001485	8.58e-06	.000024	.0002334	2.44e-06	.000157	.0011232	.0000219	.000105	.0004377	.0000252	.000177	.0007061	.0000443	.0002275	.0014006	.000037	6.39e-06	.0000123	.0000184	.0000331
46	0	.0000393	.0001309	.0000118	.0001192	.0004787	.0000297	7.98e-14		0	.0000849	.000295	.0000244	.0001521	.0006561	.0000352	.0000574	.0002484	.0000133	.0000649	.0002617	.0000161	.000145	.0005648	.0000372	.0001117	.0005116	.0000244	.0000632	.0002291	.0000174	5.21e-14		0	.0000734	.0003026	.0000178	.0001921	.0013133	.0000281	.0003494	.0018048	.0000676	.0002993	.0012648	.0000708	.0001238	.0005959	.0000257	.0046676	.0251424	.0008592	.0003429	.0034984	.0000336	6.52e-14		0	.0002252	.0010205	.0000497	.0000199	.0001516	2.62e-06	3.23e-14		0	.0001026	.0007097	.0000148	.0004044	.0015113	.0001081	.0002773	.0011597	.0000663	.0001653	.0020121	.0000136	.0000128	.0001795	8.94e-07	.0001525	.0023014	.0000101	.000152	.001543	.000015	.0000363	.0001512	8.76e-06	.0000244	.0002375	2.50e-06	.0001598	.0011468	.0000222	.0001068	.0004457	.0000256	.0001801	.0007198	.0000451	.0002315	.0014265	.0000376	6.39e-06	.0000123	.0000184	.0000331
47	0	.0000386	.0001286	.0000116	.0001173	.0004694	.0000293	7.85e-14		0	.0000835	.0002899	.0000241	.0001496	.0006447	.0000347	.0000565	.0002438	.0000131	.0000639	.0002568	.0000159	.0001427	.000554	.0000367	.0001098	.0005026	.000024	.0000621	.0002245	.0000172	5.12e-14		0	.0000722	.0002972	.0000175	.000189	.001294	.0000276	.0003437	.0017722	.0000666	.0002945	.0012372	.0000701	.0001218	.0005851	.0000253	.0045923	.0246865	.0008472	.0003373	.0034299	.0000331	6.42e-14		0	.0002215	.0010026	.0000489	.0000195	.0001488	2.56e-06	3.18e-14		0	.000101	.0006964	.0000146	.0003978	.0014834	.0001066	.0002728	.0011349	.0000656	.0001626	.0019767	.0000134	.0000126	.000177	8.94e-07	.00015	.0022644	9.95e-06	.0001496	.0015168	.0000147	.0000358	.0001487	8.58e-06	.000024	.0002335	2.44e-06	.0001572	.0011314	.0000218	.0001051	.0004385	.0000252	.0001772	.0007086	.0000443	.0002277	.0014028	.000037	6.39e-06	.0000123	.0000184	.0000331
48	0	.0000366	.0001221	.000011	.000111	.0004448	.0000277	7.43e-14		0	.000079	.0002751	.0000227	.0001416	.0006118	.0000328	.0000535	.000231	.0000124	.0000604	.0002435	.000015	.000135	.0005248	.0000347	.0001039	.0004768	.0000226	.0000588	.0002125	.0000163	4.84e-14		0	.0000683	.0002819	.0000166	.0001788	.0012307	.000026	.0003252	.0016798	.0000629	.0002787	.0011676	.0000665	.0001153	.0005546	.000024	.0043458	.0233943	.000801	.0003192	.0032392	.0000314	6.07e-14		0	.0002096	.0009511	.0000462	.0000185	.000141	2.44e-06	3.01e-14		0	.0000955	.0006588	.0000138	.0003764	.0014062	.0001007	.0002581	.0010716	.0000622	.0001539	.0018707	.0000126	.0000119	.0001684	8.34e-07	.000142	.0021495	9.36e-06	.0001415	.0014378	.0000139	.0000338	.0001412	8.11e-06	.0000227	.0002214	2.32e-06	.0001487	.0010775	.0000205	.0000994	.0004169	.0000237	.0001676	.0006741	.0000417	.0002155	.0013309	.0000349	6.39e-06	.0000123	.0000184	.0000331
49	0	.0000331	.0001132	9.66e-06	.0001005	.0004104	.0000246	6.73e-14		0	.0000716	.0002547	.0000201	.0001282	.0005646	.0000291	.0000484	.0002128	.000011	.0000547	.0002249	.0000133	.0001222	.000484	.0000308	.0000941	.0004398	.0000201	.0000532	.000196	.0000144	4.39e-14		0	.0000619	.0002601	.0000147	.0001619	.0011347	.0000231	.0002944	.0015457	.000056	.0002523	.0010708	.0000594	.0001043	.0005107	.0000213	.0039348	.0215091	.0007146	.0002889	.0029536	.0000283	5.50e-14		0	.0001897	.0008773	.000041	.0000167	.0001293	2.15e-06	2.72e-14		0	.0000865	.0006033	.0000124	.0003408	.0012983	.0000894	.0002337	.0009835	.0000555	.0001393	.0017086	.0000113	.0000108	.0001547	7.75e-07	.0001285	.0019717	8.34e-06	.0001281	.0013177	.0000125	.0000306	.0001305	7.21e-06	.0000206	.000203	2.09e-06	.0001346	.0009944	.0000182	.00009	.000386	.000021	.0001517	.0006244	.0000369	.0001951	.0012237	.0000311	6.39e-06	.0000123	.0000184	.0000331
50	0	.0000285	.0001044	7.81e-06	.0000865	.0003748	.00002	5.80e-14		0	.0000616	.0002341	.0000162	.0001104	.0005146	.0000237	.0000417	.0001936	9.00e-06	.0000471	.0002055	.0000108	.0001053	.0004419	.0000251	.0000811	.0004001	.0000164	.0000459	.0001795	.0000117	3.77e-14		0	.0000533	.0002373	.000012	.0001395	.0010251	.000019	.0002536	.0013995	.000046	.0002173	.0009698	.0000487	.0000899	.0004635	.0000174	.0033908	.0194324	.0005877	.0002489	.002622	.0000236	4.73e-14		0	.0001635	.0007983	.0000334	.0000144	.0001159	1.79e-06	2.34e-14		0	.0000745	.0005407	.0000103	.0002936	.0011879	.0000725	.0002013	.0008917	.0000454	.00012	.0015171	9.48e-06	9.26e-06	.0001382	5.96e-07	.0001107	.0017591	6.97e-06	.0001104	.0011773	.0000104	.0000264	.0001192	5.84e-06	.0000177	.0001814	1.73e-06	.000116	.0008986	.000015	.0000776	.0003534	.000017	.0001307	.0005723	.0000299	.0001681	.0011033	.0000256	6.39e-06	.0000123	.0000184	.0000331
